
0	0.00010455
0.02	0.000108308
0.04	0.000113922
0.06	0.000121009
0.08	0.000128445
0.1	0.000135042
0.12	0.00014037
0.14	0.00014439
0.16	0.000147299
0.18	0.000149366
0.2	0.000150769
0.22	0.000151684
0.24	0.000152284
0.26	0.000152693
0.28	0.000152979
0.3	0.000153183
0.32	0.000153331
0.34	0.000153438
0.36	0.000153518
0.38	0.000153576
0.4	0.00015362
0.42	0.000153652
0.44	0.000153677
0.46	0.000153695
0.48	0.000153709
0.5	0.000153719
0.5	0.000153719
0.52	0.000153727
0.54	0.000153733
0.56	0.000153737
0.58	0.00015374
0.6	0.000153743
0.62	0.000153745
0.64	0.000153746
0.66	0.000153747
0.68	0.000153748
0.7	0.000153748
0.72	0.000153749
0.74	0.000153749
0.76	0.000153749
0.78	0.000153749
0.8	0.00015375
0.82	0.00015375
0.84	0.00015375
0.86	0.00015375
0.88	0.00015375
0.9	0.00015375
0.92	0.00015375
0.94	0.00015375
0.96	0.00015375
0.98	0.00015375
1	0.00015375
1	0.00015375
1.02	0.00015375
1.04	0.00015375
1.06	0.00015375
1.08	0.00015375
1.1	0.00015375
1.12	0.00015375
1.14	0.00015375
1.16	0.00015375
1.18	0.00015375
1.2	0.00015375
1.22	0.00015375
1.24	0.00015375
1.26	0.00015375
1.28	0.00015375
1.3	0.00015375
1.32	0.00015375
1.34	0.00015375
1.36	0.00015375
1.38	0.00015375
1.4	0.00015375
1.42	0.00015375
1.44	0.00015375
1.46	0.00015375
1.48	0.00015375
1.5	0.00015375
1.5	0.00015375
1.52	0.00015375
1.54	0.00015375
1.56	0.00015375
1.58	0.00015375
1.6	0.00015375
1.62	0.00015375
1.64	0.00015375
1.66	0.00015375
1.68	0.00015375
1.7	0.00015375
1.72	0.00015375
1.74	0.00015375
1.76	0.00015375
1.78	0.00015375
1.8	0.00015375
1.82	0.00015375
1.84	0.00015375
1.86	0.00015375
1.88	0.00015375
1.9	0.00015375
1.92	0.000153751
1.94	0.000153751
1.96	0.000153783
1.98	0.000153746
2	0.000153677

